radius_arr,dot_radius_arr,time_arr,dot_mass_arr,mass_out_arr,total_mass_arr,luminosity_AGN_arr
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
0.020260422374672758,4908.745829234049,3881.083985433293,18126.495107973657,73294382.3826026,734024343.219651,815833.1666198481
0.021016362464885054,4908.64600600067,4031.9553329215482,18126.146627365106,76029123.87654245,761453887.3999228,815833.1666198481
0.021772458386754085,4908.564884221944,4182.860552742939,18125.86720868277,78764432.15684521,788892124.8985864,815833.1666198481
0.02252871277171298,4908.498939925764,4333.79965250219,18125.643839233362,81500316.74500291,816339153.0344391,815833.1666198481
0.023285127767017536,4908.445360839674,4484.772639805732,18125.46613435347,84236785.41101554,843795051.6593391,815833.1666198481
0.024041705132408966,4908.401890036886,4635.779522261704,18125.325760056116,86973844.52287823,871259886.4588969,815833.1666198481
0.02479844631580166,4908.36670691398,4786.820307479954,18125.215993528345,89711499.32069032,898733711.9946225,815833.1666198481
0.02555535251294113,4908.338335864383,4937.895003072037,18125.131385898207,92449754.1321775,926216573.5680562,815833.1666198481
0.026312424714716898,4908.315575683548,5089.003616651217,18125.067501555797,95188612.54405437,953708509.1376485,815833.1666198481
0.02706966374489997,4908.297444622684,5240.14615583247,18125.020715258022,97928077.53847595,981209550.6178868,815833.1666198481
0.02782707029040335,4908.283137346369,5391.322628232477,18124.988053189834,100668151.60239786,1008719724.8649623,815833.1666198481
0.028584644925667757,4908.271991011545,5542.533041469633,18124.967067707083,103408836.81597202,1036239054.737813,815833.1666198481
0.029342388132404244,4908.263458383679,5693.77740316404,18124.955738064833,106150134.92387944,1063767559.7251201,815833.1666198481
0.0301003003156471,4908.257086416918,5845.055720937516,18124.9523913221,108892047.39340791,1091305256.5311856,815833.1666198481
0.030858381816859463,4908.252499102483,5996.368002413584,18124.95563900752,111634575.46187969,1118852159.5675986,815833.1666198481
0.03161663292467327,4908.249383670201,6147.714255217482,18124.964326166843,114377720.17553024,1146408281.367928,815833.1666198481
0.03237505388372168,4908.2474794384225,6299.09448697616,18124.97749018991,117121482.42129116,1173973632.7383878,815833.1666198481
0.03313364490192681,4908.246568766388,6450.50870531828,18124.994327401128,119865862.95344608,1201548223.3136396,815833.1666198481
0.033892406156531406,4908.2464696836205,6601.956917874215,18125.01416584258,122610862.41523269,1229132061.557028,815833.1666198481
0.03465133779910531,4908.2470298631415,6753.439132276053,18125.036443019337,125356481.356928,1256725154.9156477,815833.1666198481
0.03541043995971209,4908.248121676156,6904.955356157597,18125.060687638255,128102720.2511738,1284327510.2236798,815833.1666198481
0.036169712750385385,4908.249638120644,7056.50559715436,18125.08650457377,130849579.50526106,1311939133.536667,815833.1666198481
